source,title,breed,gender,age,price_mad,location,url,description,full_text,breed_clean,gender_clean,age_clean,height_cm
animalsouk.ma,Jument 9 ans arabe barbe pedigree,Cheval,,,14000,,,,Jument 9 ans arabe barbe pedigree ,Arabian-Barb Mix,Mare,9.0,
animalsouk.ma,Jument 7 ans pur sang arabe pedigree,Cheval,,,15000,,,,Jument 7 ans pur sang arabe pedigree ,Arabian,Mare,7.0,
animalsouk.ma,Cheval barb,Cheval,,,40000,,,,Cheval barb ,Barb,Unknown,,
animalsouk.ma,Superbe Jument Pur-Sang Arabe,Cheval,,,25000,,,,Superbe Jument Pur-Sang Arabe ,Arabian,Mare,,
animalsouk.ma,Pur sang arabe,Cheval,,,12000,,,,Pur sang arabe ,Arabian,Unknown,,
animalsouk.ma,Double poney,Cheval,,,9000,,,,Double poney ,Pony,Unknown,,
animalsouk.ma,Jument pur sang arabe,Cheval,,,60000,,,,Jument pur sang arabe ,Arabian,Mare,,
animalsouk.ma,Hongre frison de sept ans,Cheval,,,17000,,,,Hongre frison de sept ans ,Friesian,Gelding,,
animalsouk.ma,Jument arabe barbre,Cheval,,,45000,,,,Jument arabe barbre ,Arabian,Mare,,
animalsouk.ma,cheval frison pour débutants et novices,Cheval,,,15000,,,,cheval frison pour débutants et novices ,Friesian,Unknown,,
animalsouk.ma,Pur sang arabe,Cheval,,,45000,,,,Pur sang arabe ,Arabian,Unknown,,
animalsouk.ma,Étalon barbe- arabe,Cheval,,,7000,,,,Étalon barbe- arabe ,Arabian,Stallion,,
animalsouk.ma,Arabe barbe التبوريدة,Cheval,,,55000,,,,Arabe barbe التبوريدة ,Arabian-Barb Mix,Unknown,,
animalsouk.ma,Pur sang arabe,Cheval,,,78000,,,,Pur sang arabe ,Arabian,Unknown,,
animalsouk.ma,Cheval frison noir guapo pour votre famille,Cheval,,,15000,,,,Cheval frison noir guapo pour votre famille ,Friesian,Unknown,,
animalsouk.ma,Jument Arabe Barbe,Cheval,,,15000,,,,Jument Arabe Barbe ,Arabian-Barb Mix,Mare,,
animalsouk.ma,Arabe barbe عود عربي بربري للبيع,Cheval,,,40000,,,,Arabe barbe عود عربي بربري للبيع ,Arabian-Barb Mix,Unknown,,
animalsouk.ma,Cheval Arabe barbe عودة للبيع,Cheval,,,15000,,,,Cheval Arabe barbe عودة للبيع ,Arabian-Barb Mix,Unknown,,
animalsouk.ma,Cheval Arabe barbe,Cheval,,,22000,,,,Cheval Arabe barbe ,Arabian-Barb Mix,Unknown,,
animalsouk.ma,عربي أصيل pur-sang arabe,Cheval,,,50000,,,,عربي أصيل pur-sang arabe ,Arabian,Unknown,,
animalsouk.ma,Arabe barbe,Cheval,,,50000,,,,Arabe barbe ,Arabian-Barb Mix,Unknown,,
animo.ma,Étalon pour sang arabe,Cheval,,,80000,,,,Étalon pour sang arabe ,Arabian,Stallion,,
animo.ma,cheval frison pour débutants et novices,Cheval,,,17000,,,,cheval frison pour débutants et novices ,Friesian,Unknown,,
animo.ma,cheval frison noir guapo pour votre famille,Cheval,,,15000,,,,cheval frison noir guapo pour votre famille ,Friesian,Unknown,,
animo.ma,CHEVAL ARABE BARBE DRESSE TBOURIDA,Cheval,,,40000,,,,CHEVAL ARABE BARBE DRESSE TBOURIDA ,Arabian-Barb Mix,Unknown,,
animo.ma,Arabo- frison 4ans,Cheval,,,50000,,,,Arabo- frison 4ans ,Friesian,Unknown,4.0,
animo.ma,vente chevaux pur sang arabe,Cheval,,,15000,,,,vente chevaux pur sang arabe ,Arabian,Unknown,,
elevageaumaroc.com,MAGNIFIQUE DOUBLE PONEY,Cheval,,,1700000,,,,MAGNIFIQUE DOUBLE PONEY ,Pony,Unknown,,
elevageaumaroc.com,Vente de poney,Cheval,,,1300000,,,,Vente de poney ,Pony,Unknown,,
elevageaumaroc.com,Poney,Cheval,,,350000,,,,Poney ,Pony,Unknown,,
elevageaumaroc.com,Poney,Cheval,,,1500000,,,,Poney ,Pony,Unknown,,
ehorses.com,"Oldenburg, Gelding, 9 years, 16,2 hh, Black",Oldenburg,Gelding,9 years,160500,"Dresden Zaschendorf, DE",https://www.ehorses.com/oldenburg-gelding-9years-162-hh-black-dressagehorses-showjumpers-leisurehorses-dresden-zaschendorf/4698018.html,,"Oldenburg, Gelding, 9 years, 16,2 hh, Black ",Oldenburg,Gelding,9.0,
ehorses.com,"PRE, Stallion, 4 years, 15,2 hh, Brown",PRE,Stallion,4 years,96300,"Santa Marta, ES",https://www.ehorses.com/pre-stallion-4years-152-hh-brown-baroquehorses-leisurehorses-dressagehorses-santa-marta/4714043.html,,"PRE, Stallion, 4 years, 15,2 hh, Brown ",Andalusian,Stallion,4.0,
ehorses.com,"Holstein, Gelding, 16 years, 16,1 hh, Brown",Holstein,Gelding,16 years,155150,"Glandorf, DE",https://www.ehorses.com/holstein-gelding-16years-161-hh-brown-showjumpers-eventinghorses-leisurehorses-glandorf/4598996.html,,"Holstein, Gelding, 16 years, 16,1 hh, Brown ",Holsteiner,Gelding,16.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"Welsh B, Mare, 13 years, 11,2 hh, Brown-Light",Welsh B,Mare,13 years,26750,"Nieuw-Vennep, NL",https://www.ehorses.com/welsh-b-mare-13years-112-hh-brown-light-leisurehorses-carriagehorses-nieuw-vennep/4744675.html,,"Welsh B, Mare, 13 years, 11,2 hh, Brown-Light ",Welsh,Mare,13.0,
ehorses.com,"Hanoverian, Gelding, 7 years, 16,2 hh, Chestnut-Red",Hanoverian,Gelding,7 years,101650,"Yvelines, FR",https://www.ehorses.com/hanoverian-gelding-7years-162-hh-chestnut-red-dressagehorses-yvelines/4749732.html,,"Hanoverian, Gelding, 7 years, 16,2 hh, Chestnut-Red ",Hanoverian,Gelding,7.0,
ehorses.com,"German Riding Pony, Gelding, 2 years, 14,1 hh, Dun",German Riding Pony,Gelding,2 years,80250,"Wegeleben, DE",https://www.ehorses.com/german-riding-pony-gelding-2years-141-hh-dun-dressagehorses-showjumpers-leisurehorses-carriagehorses-wegeleben/4749656.html,,"German Riding Pony, Gelding, 2 years, 14,1 hh, Dun ",Pony,Gelding,2.0,
ehorses.com,"Oldenburg-International (OS), Mare, 1 year, 13,1 hh, Bay-Dark",Oldenburg-International (OS),Mare,1 year,48150,"Löningen, DE",https://www.ehorses.com/oldenburg-international-os-mare-1year-131-hh-bay-dark-showjumpers-breedinghorses-loeningen/4579160.html,,"Oldenburg-International (OS), Mare, 1 year, 13,1 hh, Bay-Dark ",Oldenburg,Mare,,
ehorses.com,"Oldenburg-International (OS), Mare, 16 years, 16,2 hh, Chestnut",Oldenburg-International (OS),Mare,16 years,138030,"Löningen, DE",https://www.ehorses.com/oldenburg-international-os-mare-16years-162-hh-chestnut-breedinghorses-showjumpers-loeningen/4580122.html,,"Oldenburg-International (OS), Mare, 16 years, 16,2 hh, Chestnut ",Oldenburg,Mare,16.0,
ehorses.com,"Arabian horses, Mare, 1 year, 15 hh, Chestnut-Red",Arabian horses,Mare,1 year,133750,"Gemünden (Felda), DE",https://www.ehorses.com/arabian-horses-mare-1year-15-hh-chestnut-red-leisurehorses-endurancehorses-breedinghorses-dressagehorses-gemuenden-felda/4749664.html,,"Arabian horses, Mare, 1 year, 15 hh, Chestnut-Red ",Arabian,Mare,,
ehorses.com,"PRE Mix, Mare, 4 years, 15,2 hh, Grey-Blue-Tan",PRE Mix,Mare,4 years,80250,"Aachen, DE",https://www.ehorses.com/pre-mare-4years-152-hh-grey-blue-tan-leisurehorses-aachen/4729484.html,,"PRE Mix, Mare, 4 years, 15,2 hh, Grey-Blue-Tan ",Andalusian,Mare,4.0,
ehorses.com,"Lusitano, Mare, 7 years, 15,2 hh, Brown",Lusitano,Mare,7 years,123049,"Martfeld, DE",https://www.ehorses.com/lusitano-mare-7years-152-hh-brown-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-martfeld/4704212.html,,"Lusitano, Mare, 7 years, 15,2 hh, Brown ",Lusitano,Mare,7.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"PRE Mix, Stallion, 6 years, 15.2 hh, Grey-Dapple",PRE Mix,Stallion,6 years,187250,"Martfeld, DE",https://www.ehorses.com/pre-stallion-6years-15-2-hh-grey-dapple-baroquehorses-showhorses-leisurehorses-dressagehorses-martfeld/4705450.html,,"PRE Mix, Stallion, 6 years, 15.2 hh, Grey-Dapple ",Andalusian,Stallion,6.0,
ehorses.com,"Andalusian, Gelding, 7 years, 15.2 hh, Palomino",Andalusian,Gelding,7 years,106893,"Valencia, ES",https://www.ehorses.com/andalusian-gelding-7years-15-2-hh-palomino-dressagehorses-valencia/4431691.html,,"Andalusian, Gelding, 7 years, 15.2 hh, Palomino ",Andalusian,Gelding,7.0,
ehorses.com,"PRE, Stallion, 2 years, 15.2 hh",PRE,Stallion,2 years,58849,"Los Rosales, ES",https://www.ehorses.com/pre-stallion-2years-15-2-hh-gaitedhorses-los-rosales/4719006.html,,"PRE, Stallion, 2 years, 15.2 hh ",Andalusian,Stallion,2.0,
ehorses.com,"German Riding Pony, Gelding, 11 years, 14.2 hh, Chestnut-Red",German Riding Pony,Gelding,11 years,321000,"Schmalfeld, DE",https://www.ehorses.com/german-riding-pony-gelding-11years-14-2-hh-chestnut-red-dressagehorses-showjumpers-schmalfeld/4676738.html,,"German Riding Pony, Gelding, 11 years, 14.2 hh, Chestnut-Red ",Pony,Gelding,11.0,
ehorses.com,"Hanoverian, Mare, 2 years",Hanoverian,Mare,2 years,40125,"Den Ham, NL",https://www.ehorses.com/hanoverian-mare-2years-showjumpers-eventinghorses-den-ham/4747849.html,,"Hanoverian, Mare, 2 years ",Hanoverian,Mare,2.0,
ehorses.com,"Hanoverian, Mare, 5 years, 15.2 hh, Smoky-Black",Hanoverian,Mare,5 years,192600,"Vechelde, DE",https://www.ehorses.com/hanoverian-mare-5years-15-2-hh-smoky-black-dressagehorses-vechelde/4728584.html,,"Hanoverian, Mare, 5 years, 15.2 hh, Smoky-Black ",Hanoverian,Mare,5.0,
ehorses.com,"Andalusian, Mare, 5 years, 15.1 hh, Bay-Dark",Andalusian,Mare,5 years,80250,"Wellheim, DE",https://www.ehorses.com/andalusian-mare-5years-15-1-hh-bay-dark-leisurehorses-wellheim/4749622.html,,"Andalusian, Mare, 5 years, 15.1 hh, Bay-Dark ",Andalusian,Mare,5.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"Andalusian, Mare, 6 years, 15.2 hh, Brown",Andalusian,Mare,6 years,80250,"Wellheim, DE",https://www.ehorses.com/andalusian-mare-6years-15-2-hh-brown-leisurehorses-showjumpers-dressagehorses-wellheim/4749601.html,,"Andalusian, Mare, 6 years, 15.2 hh, Brown ",Andalusian,Mare,6.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 15.2 hh, Chestnut",Hanoverian,Gelding,4 years,160500,"Hilkenbrook, DE",https://www.ehorses.com/hanoverian-gelding-4years-15-2-hh-chestnut-dressagehorses-showjumpers-leisurehorses-hilkenbrook/4693399.html,,"Hanoverian, Gelding, 4 years, 15.2 hh, Chestnut ",Hanoverian,Gelding,4.0,
ehorses.com,"Hanoverian, Mare, 6 years, 16 hh, Brown",Hanoverian,Mare,6 years,160500,"Esterwegen, DE",https://www.ehorses.com/hanoverian-mare-6years-16-hh-brown-dressagehorses-showjumpers-esterwegen/4707586.html,,"Hanoverian, Mare, 6 years, 16 hh, Brown ",Hanoverian,Mare,6.0,
ehorses.com,"Haflinger, Mare, 4 years, 14.1 hh",Haflinger,Mare,4 years,94160,"Hainsfarth, DE",https://www.ehorses.com/haflinger-mare-4years-14-1-hh-dressagehorses-showhorses-showjumpers-carriagehorses-hainsfarth/4749574.html,,"Haflinger, Mare, 4 years, 14.1 hh ",Haflinger,Mare,4.0,
ehorses.com,"Holstein, Gelding, 11 years, 16.2 hh, Brown",Holstein,Gelding,11 years,909499,"Bissendorf, DE",https://www.ehorses.com/holstein-gelding-11years-16-2-hh-brown-showjumpers-bissendorf/4723193.html,,"Holstein, Gelding, 11 years, 16.2 hh, Brown ",Holsteiner,Gelding,11.0,
ehorses.com,"Oldenburg-International (OS), Mare, 7 years, 15.2 hh, Chestnut-Red",Oldenburg-International (OS),Mare,7 years,321000,"Bissendorf, DE",https://www.ehorses.com/oldenburg-international-os-mare-7years-15-2-hh-chestnut-red-showjumpers-bissendorf/4713272.html,,"Oldenburg-International (OS), Mare, 7 years, 15.2 hh, Chestnut-Red ",Oldenburg,Mare,7.0,
ehorses.com,"PRE Mix, Gelding, 3 years, 15.2 hh, Grey",PRE Mix,Gelding,3 years,133750,"Stipsdorf, DE",https://www.ehorses.com/pre-gelding-3years-15-2-hh-grey-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-stipsdorf/4749579.html,,"PRE Mix, Gelding, 3 years, 15.2 hh, Grey ",Andalusian,Gelding,3.0,
ehorses.com,"PRE, Mare, Foal (01/2026), Black",PRE,Mare,Foal (01/2026),80250,"Jemeppe sur sambre, BE",https://www.ehorses.com/pre-mare-foals-black-dressagehorses-breedinghorses-jemeppe-sur-sambre/4749589.html,,"PRE, Mare, Foal (01/2026), Black ",Andalusian,Mare,0.0,
ehorses.com,"Friesian horses, Stallion, 5 years, 15.3 hh, Black",Friesian horses,Stallion,5 years,588500,"Dubai, AE",https://www.ehorses.com/friesian-horses-stallion-5years-15-3-hh-black-dressagehorses-dubai/4747787.html,,"Friesian horses, Stallion, 5 years, 15.3 hh, Black ",Friesian,Stallion,5.0,
ehorses.com,"KWPN, Mare, 5 years, 15.2 hh, Bay-Dark",KWPN,Mare,5 years,588500,"Dubai, AE",https://www.ehorses.com/kwpn-mare-5years-15-2-hh-bay-dark-dressagehorses-showjumpers-leisurehorses-dubai/4747820.html,,"KWPN, Mare, 5 years, 15.2 hh, Bay-Dark ",KWPN,Mare,5.0,
ehorses.com,"Friesian horses, Mare, 9 years, 16 hh, Black",Friesian horses,Mare,9 years,588500,"Dubai, AE",https://www.ehorses.com/friesian-horses-mare-9years-16-hh-black-dressagehorses-dubai/4748042.html,,"Friesian horses, Mare, 9 years, 16 hh, Black ",Friesian,Mare,9.0,
ehorses.com,"Friesian horses, Stallion, 4 years, 16 hh, Black",Friesian horses,Stallion,4 years,321000,"Dubai, US",https://www.ehorses.com/friesian-horses-stallion-4years-16-hh-black-dressagehorses-dubai/4748006.html,,"Friesian horses, Stallion, 4 years, 16 hh, Black ",Friesian,Stallion,4.0,
ehorses.com,"Friesian horses, Stallion, 4 years, 16 hh, Black",Friesian horses,Stallion,4 years,588500,"Dubai, US",https://www.ehorses.com/friesian-horses-stallion-4years-16-hh-black-dressagehorses-dubai/4747996.html,,"Friesian horses, Stallion, 4 years, 16 hh, Black ",Friesian,Stallion,4.0,
ehorses.com,"Oldenburg-International (OS), Mare, 6 years, 17,2 hh, Bay",Oldenburg-International (OS),Mare,6 years,187250,"Zduchovice, CZ",https://www.ehorses.com/oldenburg-international-os-mare-6years-172-hh-bay-showjumpers-dressagehorses-zduchovice/4355683.html,,"Oldenburg-International (OS), Mare, 6 years, 17,2 hh, Bay ",Oldenburg,Mare,6.0,
ehorses.com,"Lusitano, Stallion, 2 years, 15,2 hh, Buckskin",Lusitano,Stallion,2 years,155150,"Herborn, DE",https://www.ehorses.com/lusitano-stallion-2years-152-hh-buckskin-showhorses-working-equitation-horses-breedinghorses-dressagehorses-herborn/4684749.html,,"Lusitano, Stallion, 2 years, 15,2 hh, Buckskin ",Lusitano,Stallion,2.0,
ehorses.com,"KWPN, Mare, 15 years, 16 hh, Black",KWPN,Mare,15 years,192600,"Ense, DE",https://www.ehorses.com/kwpn-mare-15years-16-hh-black-dressagehorses-ense/4711618.html,,"KWPN, Mare, 15 years, 16 hh, Black ",KWPN,Mare,15.0,
ehorses.com,"PRE, Stallion, 1 year, 16 hh, Grey",PRE,Stallion,1 year,80250,"Rerik OT Russow, DE",https://www.ehorses.com/pre-stallion-1year-16-hh-grey-working-equitation-horses-baroquehorses-westernhorses-dressagehorses-rerik-ot-russow/4608976.html,,"PRE, Stallion, 1 year, 16 hh, Grey ",Andalusian,Stallion,,
ehorses.com,"German Riding Pony, Gelding, 4 years, 14,1 hh",German Riding Pony,Gelding,4 years,107000,"Hainsfarth, DE",https://www.ehorses.com/german-riding-pony-gelding-4years-141-hh-dressagehorses-showjumpers-hainsfarth/4749552.html,,"German Riding Pony, Gelding, 4 years, 14,1 hh ",Pony,Gelding,4.0,
ehorses.com,"PRE, Mare, 6 years, 15,2 hh, Black",PRE,Mare,6 years,95230,"Traventhal, DE",https://www.ehorses.com/pre-mare-6years-152-hh-black-baroquehorses-showhorses-leisurehorses-dressagehorses-traventhal/4671320.html,,"PRE, Mare, 6 years, 15,2 hh, Black ",Andalusian,Mare,6.0,
ehorses.com,"PRE Mix, Gelding, 5 years, 16,2 hh, Dun",PRE Mix,Gelding,5 years,187250,"Traventhal, DE",https://www.ehorses.com/pre-gelding-5years-162-hh-dun-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-traventhal/4721652.html,,"PRE Mix, Gelding, 5 years, 16,2 hh, Dun ",Andalusian,Gelding,5.0,
ehorses.com,"German Riding Pony, Stallion, 4 years, Bay-Dark",German Riding Pony,Stallion,4 years,133750,"Hamm, DE",https://www.ehorses.com/german-riding-pony-stallion-4years-bay-dark-dressagehorses-eventinghorses-showjumpers-leisurehorses-hamm/4749554.html,,"German Riding Pony, Stallion, 4 years, Bay-Dark ",Pony,Stallion,4.0,
ehorses.com,"PRE Mix, Gelding, 4 years, 15,1 hh, Dun",PRE Mix,Gelding,4 years,187250,"Traventhal, DE",https://www.ehorses.com/pre-gelding-4years-151-hh-dun-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-traventhal/4730270.html,,"PRE Mix, Gelding, 4 years, 15,1 hh, Dun ",Andalusian,Gelding,4.0,
ehorses.com,"PRE Mix, Gelding, 4 years, 16 hh, Black",PRE Mix,Gelding,4 years,187250,"Traventhal, DE",https://www.ehorses.com/pre-gelding-4years-16-hh-black-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-traventhal/4721662.html,,"PRE Mix, Gelding, 4 years, 16 hh, Black ",Andalusian,Gelding,4.0,
ehorses.com,"PRE, Stallion, 5 years, 16,1 hh, Dun",PRE,Stallion,5 years,321000,"Traventhal, DE",https://www.ehorses.com/pre-stallion-5years-161-hh-dun-leisurehorses-baroquehorses-sire-dressagehorses-traventhal/4721642.html,,"PRE, Stallion, 5 years, 16,1 hh, Dun ",Andalusian,Stallion,5.0,
ehorses.com,"PRE, Gelding, 5 years, 15,2 hh, Grey",PRE,Gelding,5 years,133750,"Traventhal, DE",https://www.ehorses.com/pre-gelding-5years-152-hh-grey-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-traventhal/4745091.html,,"PRE, Gelding, 5 years, 15,2 hh, Grey ",Andalusian,Gelding,5.0,
ehorses.com,"PRE Mix, Gelding, 13 years, 15,2 hh, Grey",PRE Mix,Gelding,13 years,133750,"Stipsdorf, DE",https://www.ehorses.com/pre-gelding-13years-152-hh-grey-baroquehorses-working-equitation-horses-showhorses-leisurehorses-stipsdorf/4749541.html,,"PRE Mix, Gelding, 13 years, 15,2 hh, Grey ",Andalusian,Gelding,13.0,
ehorses.com,"KWPN, Mare, 5 years, 16,2 hh, Brown",KWPN,Mare,5 years,203300,"Gard, FR",https://www.ehorses.com/kwpn-mare-5years-162-hh-brown-dressagehorses-gard/4749529.html,,"KWPN, Mare, 5 years, 16,2 hh, Brown ",KWPN,Mare,5.0,
ehorses.com,"Oldenburg, Mare, 5 years, 16,2 hh, Brown",Oldenburg,Mare,5 years,187250,"Radeberg, DE",https://www.ehorses.com/oldenburg-mare-5years-162-hh-brown-dressagehorses-showjumpers-radeberg/4599977.html,,"Oldenburg, Mare, 5 years, 16,2 hh, Brown ",Oldenburg,Mare,5.0,
ehorses.com,"KWPN, Gelding, 9 years, 17,3 hh, Brown",KWPN,Gelding,9 years,80250,"Meckenheim, DE",https://www.ehorses.com/kwpn-gelding-9years-173-hh-brown-dressagehorses-meckenheim/4717119.html,,"KWPN, Gelding, 9 years, 17,3 hh, Brown ",KWPN,Gelding,9.0,
ehorses.com,"Hanoverian, Gelding, 14 years, 16,2 hh, Black",Hanoverian,Gelding,14 years,64199,"PERATALLADA, ES",https://www.ehorses.com/hanoverian-gelding-14years-162-hh-black-leisurehorses-english-pleasure-showjumpers-peratallada/4646083.html,,"Hanoverian, Gelding, 14 years, 16,2 hh, Black ",Hanoverian,Gelding,14.0,
ehorses.com,"KWPN, Mare, 4 years, 16,1 hh, Black",KWPN,Mare,4 years,240749,"Groot-Ammers, NL",https://www.ehorses.com/kwpn-mare-4years-161-hh-black-dressagehorses-groot-ammers/4726957.html,,"KWPN, Mare, 4 years, 16,1 hh, Black ",KWPN,Mare,4.0,
