source,id,title,price,currency,location,type,age,gender,url
avito.ma,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Dihatsu_Sirion_A_vendre_مزالة_نقية_57287839,Dihatsu Sirion A vendre مزالة نقية,60000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Dihatsu_Sirion_A_vendre_مزالة_نقية_57287839.htm
avito.ma,https://www.avito.ma/fr/hay_moulay_rachid_6/voitures_d_occasion/Peugeot_308_Mazout_2011_lire_en_bas___57287654,Peugeot 308 Mazout 2011 lire en bas👇,85000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_moulay_rachid_6/voitures_d_occasion/Peugeot_308_Mazout_2011_lire_en_bas___57287654.htm
avito.ma,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/RenaultR21_57286308,RenaultR21,25000000,MAD,,Cheval,,,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/RenaultR21_57286308.htm
avito.ma,https://www.avito.ma/fr/targa/voitures_d_occasion/Renault_Clio_5_RS_Line_Hybride_57286268,Renault Clio 5 RS Line Hybride,200000,MAD,,Cheval,,,https://www.avito.ma/fr/targa/voitures_d_occasion/Renault_Clio_5_RS_Line_Hybride_57286268.htm
avito.ma,https://www.avito.ma/fr/cité_adrar/voitures_d_occasion/Super_5_diesel_57285918,Super 5 diesel,21000,MAD,,Cheval,,,https://www.avito.ma/fr/cité_adrar/voitures_d_occasion/Super_5_diesel_57285918.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/remorques_et_caravanes/Van_pour_chevaux_57247342,Van pour chevaux,20000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/remorques_et_caravanes/Van_pour_chevaux_57247342.htm
avito.ma,https://www.avito.ma/fr/agadir_melloul/voitures_d_occasion/BMW_Série_1_Diesel_Manuelle_2009_à_Agadir_Melloul_57284694,BMW Série 1 Diesel Manuelle 2009 à Agadir Melloul,105000,MAD,,Cheval,,,https://www.avito.ma/fr/agadir_melloul/voitures_d_occasion/BMW_Série_1_Diesel_Manuelle_2009_à_Agadir_Melloul_57284694.htm
avito.ma,https://www.avito.ma/fr/berrechid/voitures_d_occasion/Fiat_UNO___1999_57284234,Fiat UNO • 1999,23000,MAD,,Cheval,,,https://www.avito.ma/fr/berrechid/voitures_d_occasion/Fiat_UNO___1999_57284234.htm
avito.ma,https://www.avito.ma/fr/errachidia/voitures_d_occasion/Ssangyong_Korando_Diesel_Manuelle_2012_57283919,Ssangyong Korando Diesel Manuelle 2012,85000,MAD,,Cheval,,,https://www.avito.ma/fr/errachidia/voitures_d_occasion/Ssangyong_Korando_Diesel_Manuelle_2012_57283919.htm
avito.ma,https://www.avito.ma/fr/sidi_yahya_zaer/voitures_d_occasion/Toyota_Starlet_2000_7cv_57276926,Toyota Starlet 2000 7cv,28000,MAD,,Cheval,,,https://www.avito.ma/fr/sidi_yahya_zaer/voitures_d_occasion/Toyota_Starlet_2000_7cv_57276926.htm
avito.ma,https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/Peugeot_206_essence_57274532,Peugeot 206 essence,58000,MAD,,Cheval,,,https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/Peugeot_206_essence_57274532.htm
